kernel_name,size_hints,a_us,b_us,speedup_BoverA,a_config,b_config,config_changed
triton_poi_fused_add_relu_0,{'x': 67108864},151.444,150.724,1.0048,XBLOCK=512 num_warps=4,XBLOCK=1024 num_warps=8,yes
triton_poi_fused_add_mul_transpose_0,"{'y': 2048, 'x': 2048}",26.561,26.44,1.0046,XBLOCK=128 YBLOCK=32 num_warps=4,XBLOCK=64 YBLOCK=64 num_warps=4,yes
triton_poi_fused_add_gelu_mul_0,{'x': 65536},18.921,18.84,1.0043,XBLOCK=256 num_warps=4,XBLOCK=512 num_warps=8,yes
triton_poi_fused_leaky_relu_0,{'x': 131072},19.001,18.919999999999998,1.0043,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=4096 num_warps=4,yes
triton_poi_fused_mul_0,{'x': 4096},18.84,18.759999999999998,1.0043,XBLOCK=256 num_warps=1,XBLOCK=256 num_warps=4,yes
triton_poi_fused_mul_0,{'x': 8388608},27.761,27.641,1.0043,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=4096 num_warps=4,yes
triton_poi_fused_silu_0,{'x': 512},18.68,18.599999999999998,1.0043,XBLOCK=512 waves_per_eu=2 num_warps=2,XBLOCK=64 num_warps=1,yes
triton_poi_fused_silu_0,{'x': 65536},18.84,18.759999999999998,1.0043,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=512 num_warps=8,yes
triton_per_fused_add_div_exp_mul_sub_sum_2,"{'x': 512, 'r0_': 512}",19.201,19.12,1.0042,XBLOCK=1 num_warps=4,R0_BLOCK=dyn num_warps=2,yes
triton_poi_fused_silu_0,{'x': 2097152},19.281,19.201,1.0042,XBLOCK=512 num_warps=4,XBLOCK=1024 num_warps=8,yes
triton_red_fused_var_5,"{'x': 4, 'r0_': 8192}",18.96,18.881,1.0042,XBLOCK=1 R0_BLOCK=2048 num_warps=8,R0_BLOCK=4096 num_warps=4,yes
triton_poi_fused_add_gelu_mul_0,{'x': 67108864},240.126,239.166,1.004,XBLOCK=512 num_warps=4,XBLOCK=512 num_warps=4,no
triton_poi_fused_add_div_exp_mean_mul_sqrt_sub_var_7,{'x': 32768},22.881,22.801,1.0035,XBLOCK=4096 num_warps=4,XBLOCK=512 num_warps=8,yes
triton_poi_fused_gelu_0,{'x': 67108864},103.483,103.122,1.0035,XBLOCK=1024 num_warps=4,XBLOCK=1024 num_warps=4,no
triton_poi_fused_mul_0,{'x': 67108864},150.724,150.284,1.0029,XBLOCK=512 num_warps=4,XBLOCK=1024 num_warps=8,yes
triton_per_fused_var_6,"{'x': 1, 'r0_': 128}",18.641,18.599999999999998,1.0022,XBLOCK=1 num_warps=1,R0_BLOCK=dyn num_warps=1,yes
triton_poi_fused_tanh_0,{'x': 65536},18.841,18.8,1.0022,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=512 num_warps=4,yes
triton_poi_fused_add_0,{'x': 16384},18.8,18.761,1.0021,XBLOCK=128 num_warps=2,XBLOCK=256 num_warps=1,yes
triton_poi_fused_add_0,{'x': 262144},18.84,18.8,1.0021,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=512 num_warps=4,yes
triton_poi_fused_add_gelu_mul_0,{'x': 512},18.92,18.880000000000003,1.0021,XBLOCK=512 waves_per_eu=2 num_warps=2,XBLOCK=512 num_warps=4,yes
triton_poi_fused_add_relu_0,{'x': 32768},18.721,18.681,1.0021,XBLOCK=8192 waves_per_eu=2 num_warps=4,XBLOCK=4096 num_warps=4,yes
