kernel_name,size_hints,a_us,b_us,speedup_BoverA,a_config,b_config,config_changed
triton_poi_fused_mul_relu_0,{'x': 2097152},19.28,6.760000000000001,2.8521,XBLOCK=512 num_warps=4,XBLOCK=512 num_warps=2,yes
triton_poi_fused_add_0,{'x': 32768},18.681,6.56,2.8477,XBLOCK=256 num_warps=1,XBLOCK=1024 num_warps=8,yes
triton_poi_fused_mul_relu_0,{'x': 16384},18.4,6.4799999999999995,2.8395,XBLOCK=128 num_warps=2,XBLOCK=512 num_warps=8,yes
triton_red_fused_add_div_max_mul_0,"{'x': 32, 'r0_': 8192}",18.96,6.681,2.8379,XBLOCK=1 R0_BLOCK=2048 num_warps=8,R0_BLOCK=2048 num_warps=8,yes
triton_per_fused_abs_add_cos_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_tanh_2,"{'x': 1, 'r0_': 512}",18.721,6.6,2.8365,XBLOCK=1 num_warps=4,R0_BLOCK=dyn num_warps=2,yes
triton_poi_fused_add_0,{'x': 16384},18.6,6.56,2.8354,XBLOCK=128 num_warps=2,XBLOCK=256 num_warps=4,yes
triton_poi_fused_gelu_0,{'x': 4194304},25.081,8.881,2.8241,XBLOCK=512 num_warps=4,XBLOCK=512 num_warps=4,no
triton_per_fused_add_div_max_mul_1,"{'x': 1, 'r0_': 128}",18.52,6.56,2.8232,XBLOCK=1 num_warps=1,R0_BLOCK=dyn num_warps=1,yes
triton_poi_fused_mul_0,{'x': 4096},18.56,6.6,2.8121,XBLOCK=4096 num_warps=4,XBLOCK=4096 num_warps=4,no
triton_poi_fused_add_mul_permute_0,"{'y': 128, 'x': 4096}",21.8,7.760000000000001,2.8093,XBLOCK=8 YBLOCK=128 num_warps=4,XBLOCK=32 YBLOCK=32 num_warps=8,yes
triton_per_fused_var_6,"{'x': 1, 'r0_': 128}",18.32,6.6,2.7758,XBLOCK=1 num_warps=2,R0_BLOCK=dyn num_warps=1,yes
triton_red_fused_add_div_exp_mul_sub_sum_2,"{'x': 8, 'r0_': 8192}",19.08,6.88,2.7733,XBLOCK=1 R0_BLOCK=2048 num_warps=8,R0_BLOCK=8192 num_warps=8,yes
triton_red_fused_add_div_exp_mul_sub_sum_2,"{'x': 128, 'r0_': 8192}",19.92,7.2,2.7667,XBLOCK=1 R0_BLOCK=2048 num_warps=8,R0_BLOCK=4096 num_warps=8,yes
triton_poi_fused_add_mul_permute_0,"{'y': 512, 'x': 4096}",22.88,8.319999999999999,2.75,XBLOCK=64 YBLOCK=32 num_warps=4,XBLOCK=64 YBLOCK=64 num_warps=8,yes
triton_poi_fused_mul_0,{'x': 2097152},19.36,7.04,2.75,XBLOCK=512 num_warps=4,XBLOCK=1024 num_warps=8,yes
triton_per_fused_var_5,"{'x': 1, 'r0_': 128}",18.32,6.681,2.7421,XBLOCK=1 num_warps=2,R0_BLOCK=dyn waves_per_eu=2 num_warps=1,yes
triton_per_fused_add_div_exp_mean_mul_sub_4,"{'x': 1, 'r0_': 512}",18.201,6.64,2.7411,XBLOCK=1 num_warps=2,R0_BLOCK=dyn num_warps=2,yes
triton_poi_fused_add_0,{'x': 2097152},19.16,7.0,2.7371,XBLOCK=512 num_warps=4,XBLOCK=512 num_warps=8,yes
triton_per_fused_add_div_exp_mul_sub_sum_2,"{'x': 1024, 'r0_': 1024}",19.92,7.28,2.7363,XBLOCK=1 num_warps=2,R0_BLOCK=dyn num_warps=2,yes
